video_id,board,rank,file,label,filepath,split
65VWIFlc4C4,7,7,4,Empty,65VWIFlc4C4/65VWIFlc4C4_Board7_Pos7-4_PieceEmpty.png,train
65VWIFlc4C4,7,7,5,BlackBishop,65VWIFlc4C4/65VWIFlc4C4_Board7_Pos7-5_PieceBlackBishop.png,train
65VWIFlc4C4,7,7,6,Empty,65VWIFlc4C4/65VWIFlc4C4_Board7_Pos7-6_PieceEmpty.png,train
65VWIFlc4C4,7,7,7,Empty,65VWIFlc4C4/65VWIFlc4C4_Board7_Pos7-7_PieceEmpty.png,train
65VWIFlc4C4,8,0,0,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos0-0_PieceEmpty.png,train
65VWIFlc4C4,8,0,1,WhiteKing,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos0-1_PieceWhiteKing.png,train
65VWIFlc4C4,8,0,2,WhiteRook,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos0-2_PieceWhiteRook.png,train
65VWIFlc4C4,8,0,3,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos0-3_PieceEmpty.png,train
65VWIFlc4C4,8,0,4,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos0-4_PieceEmpty.png,train
65VWIFlc4C4,8,0,5,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos0-5_PieceEmpty.png,train
65VWIFlc4C4,8,0,6,WhiteKnight,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos0-6_PieceWhiteKnight.png,train
65VWIFlc4C4,8,0,7,WhiteRook,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos0-7_PieceWhiteRook.png,train
65VWIFlc4C4,8,1,0,WhitePawn,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos1-0_PieceWhitePawn.png,train
65VWIFlc4C4,8,1,1,WhitePawn,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos1-1_PieceWhitePawn.png,train
65VWIFlc4C4,8,1,2,WhitePawn,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos1-2_PieceWhitePawn.png,train
65VWIFlc4C4,8,1,3,WhiteQueen,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos1-3_PieceWhiteQueen.png,train
65VWIFlc4C4,8,1,4,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos1-4_PieceEmpty.png,train
65VWIFlc4C4,8,1,5,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos1-5_PieceEmpty.png,train
65VWIFlc4C4,8,1,6,WhitePawn,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos1-6_PieceWhitePawn.png,train
65VWIFlc4C4,8,1,7,WhitePawn,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos1-7_PieceWhitePawn.png,train
65VWIFlc4C4,8,2,0,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos2-0_PieceEmpty.png,train
65VWIFlc4C4,8,2,1,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos2-1_PieceEmpty.png,train
65VWIFlc4C4,8,2,2,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos2-2_PieceEmpty.png,train
65VWIFlc4C4,8,2,3,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos2-3_PieceEmpty.png,train
65VWIFlc4C4,8,2,4,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos2-4_PieceEmpty.png,train
65VWIFlc4C4,8,2,5,WhitePawn,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos2-5_PieceWhitePawn.png,train
65VWIFlc4C4,8,2,6,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos2-6_PieceEmpty.png,train
65VWIFlc4C4,8,2,7,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos2-7_PieceEmpty.png,train
65VWIFlc4C4,8,3,0,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos3-0_PieceEmpty.png,train
65VWIFlc4C4,8,3,1,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos3-1_PieceEmpty.png,train
65VWIFlc4C4,8,3,2,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos3-2_PieceEmpty.png,train
65VWIFlc4C4,8,3,3,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos3-3_PieceEmpty.png,train
65VWIFlc4C4,8,3,4,WhitePawn,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos3-4_PieceWhitePawn.png,train
65VWIFlc4C4,8,3,5,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos3-5_PieceEmpty.png,train
65VWIFlc4C4,8,3,6,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos3-6_PieceEmpty.png,train
65VWIFlc4C4,8,3,7,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos3-7_PieceEmpty.png,train
65VWIFlc4C4,8,4,0,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos4-0_PieceEmpty.png,train
65VWIFlc4C4,8,4,1,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos4-1_PieceEmpty.png,train
65VWIFlc4C4,8,4,2,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos4-2_PieceEmpty.png,train
65VWIFlc4C4,8,4,3,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos4-3_PieceEmpty.png,train
65VWIFlc4C4,8,4,4,BlackQueen,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos4-4_PieceBlackQueen.png,train
65VWIFlc4C4,8,4,5,BlackPawn,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos4-5_PieceBlackPawn.png,train
65VWIFlc4C4,8,4,6,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos4-6_PieceEmpty.png,train
65VWIFlc4C4,8,4,7,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos4-7_PieceEmpty.png,train
65VWIFlc4C4,8,5,0,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos5-0_PieceEmpty.png,train
65VWIFlc4C4,8,5,1,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos5-1_PieceEmpty.png,train
65VWIFlc4C4,8,5,2,BlackPawn,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos5-2_PieceBlackPawn.png,train
65VWIFlc4C4,8,5,3,BlackPawn,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos5-3_PieceBlackPawn.png,train
65VWIFlc4C4,8,5,4,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos5-4_PieceEmpty.png,train
65VWIFlc4C4,8,5,5,BlackKnight,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos5-5_PieceBlackKnight.png,train
65VWIFlc4C4,8,5,6,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos5-6_PieceEmpty.png,train
65VWIFlc4C4,8,5,7,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos5-7_PieceEmpty.png,train
65VWIFlc4C4,8,6,0,BlackPawn,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos6-0_PieceBlackPawn.png,train
65VWIFlc4C4,8,6,1,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos6-1_PieceEmpty.png,train
65VWIFlc4C4,8,6,2,BlackPawn,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos6-2_PieceBlackPawn.png,train
65VWIFlc4C4,8,6,3,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos6-3_PieceEmpty.png,train
65VWIFlc4C4,8,6,4,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos6-4_PieceEmpty.png,train
65VWIFlc4C4,8,6,5,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos6-5_PieceEmpty.png,train
65VWIFlc4C4,8,6,6,BlackPawn,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos6-6_PieceBlackPawn.png,train
65VWIFlc4C4,8,6,7,BlackPawn,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos6-7_PieceBlackPawn.png,train
65VWIFlc4C4,8,7,0,BlackRook,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos7-0_PieceBlackRook.png,train
65VWIFlc4C4,8,7,1,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos7-1_PieceEmpty.png,train
65VWIFlc4C4,8,7,2,BlackBishop,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos7-2_PieceBlackBishop.png,train
65VWIFlc4C4,8,7,3,BlackKing,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos7-3_PieceBlackKing.png,train
65VWIFlc4C4,8,7,4,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos7-4_PieceEmpty.png,train
65VWIFlc4C4,8,7,5,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos7-5_PieceEmpty.png,train
65VWIFlc4C4,8,7,6,Empty,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos7-6_PieceEmpty.png,train
65VWIFlc4C4,8,7,7,BlackRook,65VWIFlc4C4/65VWIFlc4C4_Board8_Pos7-7_PieceBlackRook.png,train
9dQzTnvsNG4,0,0,0,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos0-0_PieceEmpty.png,train
9dQzTnvsNG4,0,0,1,WhiteKing,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos0-1_PieceWhiteKing.png,train
9dQzTnvsNG4,0,0,2,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos0-2_PieceEmpty.png,train
9dQzTnvsNG4,0,0,3,WhiteRook,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos0-3_PieceWhiteRook.png,train
9dQzTnvsNG4,0,0,4,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos0-4_PieceEmpty.png,train
9dQzTnvsNG4,0,0,5,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos0-5_PieceEmpty.png,train
9dQzTnvsNG4,0,0,6,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos0-6_PieceEmpty.png,train
9dQzTnvsNG4,0,0,7,WhiteRook,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos0-7_PieceWhiteRook.png,train
9dQzTnvsNG4,0,1,0,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos1-0_PieceEmpty.png,train
9dQzTnvsNG4,0,1,1,WhitePawn,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos1-1_PieceWhitePawn.png,train
9dQzTnvsNG4,0,1,2,WhitePawn,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos1-2_PieceWhitePawn.png,train
9dQzTnvsNG4,0,1,3,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos1-3_PieceEmpty.png,train
9dQzTnvsNG4,0,1,4,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos1-4_PieceEmpty.png,train
9dQzTnvsNG4,0,1,5,WhiteQueen,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos1-5_PieceWhiteQueen.png,train
9dQzTnvsNG4,0,1,6,WhitePawn,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos1-6_PieceWhitePawn.png,train
9dQzTnvsNG4,0,1,7,WhitePawn,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos1-7_PieceWhitePawn.png,train
9dQzTnvsNG4,0,2,0,WhitePawn,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos2-0_PieceWhitePawn.png,train
9dQzTnvsNG4,0,2,1,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos2-1_PieceEmpty.png,train
9dQzTnvsNG4,0,2,2,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos2-2_PieceEmpty.png,train
9dQzTnvsNG4,0,2,3,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos2-3_PieceEmpty.png,train
9dQzTnvsNG4,0,2,4,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos2-4_PieceEmpty.png,train
9dQzTnvsNG4,0,2,5,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos2-5_PieceEmpty.png,train
9dQzTnvsNG4,0,2,6,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos2-6_PieceEmpty.png,train
9dQzTnvsNG4,0,2,7,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos2-7_PieceEmpty.png,train
9dQzTnvsNG4,0,3,0,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos3-0_PieceEmpty.png,train
9dQzTnvsNG4,0,3,1,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos3-1_PieceEmpty.png,train
9dQzTnvsNG4,0,3,2,WhiteBishop,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos3-2_PieceWhiteBishop.png,train
9dQzTnvsNG4,0,3,3,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos3-3_PieceEmpty.png,train
9dQzTnvsNG4,0,3,4,WhitePawn,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos3-4_PieceWhitePawn.png,train
9dQzTnvsNG4,0,3,5,WhiteKnight,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos3-5_PieceWhiteKnight.png,train
9dQzTnvsNG4,0,3,6,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos3-6_PieceEmpty.png,train
9dQzTnvsNG4,0,3,7,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos3-7_PieceEmpty.png,train
9dQzTnvsNG4,0,4,0,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos4-0_PieceEmpty.png,train
9dQzTnvsNG4,0,4,1,WhiteKnight,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos4-1_PieceWhiteKnight.png,train
9dQzTnvsNG4,0,4,2,BlackPawn,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos4-2_PieceBlackPawn.png,train
9dQzTnvsNG4,0,4,3,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos4-3_PieceEmpty.png,train
9dQzTnvsNG4,0,4,4,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos4-4_PieceEmpty.png,train
9dQzTnvsNG4,0,4,5,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos4-5_PieceEmpty.png,train
9dQzTnvsNG4,0,4,6,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos4-6_PieceEmpty.png,train
9dQzTnvsNG4,0,4,7,BlackPawn,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos4-7_PieceBlackPawn.png,train
9dQzTnvsNG4,0,5,0,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos5-0_PieceEmpty.png,train
9dQzTnvsNG4,0,5,1,BlackPawn,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos5-1_PieceBlackPawn.png,train
9dQzTnvsNG4,0,5,2,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos5-2_PieceEmpty.png,train
9dQzTnvsNG4,0,5,3,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos5-3_PieceEmpty.png,train
9dQzTnvsNG4,0,5,4,BlackPawn,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos5-4_PieceBlackPawn.png,train
9dQzTnvsNG4,0,5,5,BlackPawn,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos5-5_PieceBlackPawn.png,train
9dQzTnvsNG4,0,5,6,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos5-6_PieceEmpty.png,train
9dQzTnvsNG4,0,5,7,BlackQueen,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos5-7_PieceBlackQueen.png,train
9dQzTnvsNG4,0,6,0,BlackPawn,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos6-0_PieceBlackPawn.png,train
9dQzTnvsNG4,0,6,1,BlackBishop,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos6-1_PieceBlackBishop.png,train
9dQzTnvsNG4,0,6,2,BlackKnight,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos6-2_PieceBlackKnight.png,train
9dQzTnvsNG4,0,6,3,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos6-3_PieceEmpty.png,train
9dQzTnvsNG4,0,6,4,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos6-4_PieceEmpty.png,train
9dQzTnvsNG4,0,6,5,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos6-5_PieceEmpty.png,train
9dQzTnvsNG4,0,6,6,BlackBishop,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos6-6_PieceBlackBishop.png,train
9dQzTnvsNG4,0,6,7,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos6-7_PieceEmpty.png,train
9dQzTnvsNG4,0,7,0,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos7-0_PieceEmpty.png,train
9dQzTnvsNG4,0,7,1,BlackKing,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos7-1_PieceBlackKing.png,train
9dQzTnvsNG4,0,7,2,BlackRook,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos7-2_PieceBlackRook.png,train
9dQzTnvsNG4,0,7,3,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos7-3_PieceEmpty.png,train
9dQzTnvsNG4,0,7,4,BlackRook,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos7-4_PieceBlackRook.png,train
9dQzTnvsNG4,0,7,5,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos7-5_PieceEmpty.png,train
9dQzTnvsNG4,0,7,6,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos7-6_PieceEmpty.png,train
9dQzTnvsNG4,0,7,7,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board0_Pos7-7_PieceEmpty.png,train
9dQzTnvsNG4,1,0,0,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos0-0_PieceEmpty.png,train
9dQzTnvsNG4,1,0,1,WhiteKing,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos0-1_PieceWhiteKing.png,train
9dQzTnvsNG4,1,0,2,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos0-2_PieceEmpty.png,train
9dQzTnvsNG4,1,0,3,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos0-3_PieceEmpty.png,train
9dQzTnvsNG4,1,0,4,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos0-4_PieceEmpty.png,train
9dQzTnvsNG4,1,0,5,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos0-5_PieceEmpty.png,train
9dQzTnvsNG4,1,0,6,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos0-6_PieceEmpty.png,train
9dQzTnvsNG4,1,0,7,WhiteRook,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos0-7_PieceWhiteRook.png,train
9dQzTnvsNG4,1,1,0,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos1-0_PieceEmpty.png,train
9dQzTnvsNG4,1,1,1,WhitePawn,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos1-1_PieceWhitePawn.png,train
9dQzTnvsNG4,1,1,2,WhitePawn,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos1-2_PieceWhitePawn.png,train
9dQzTnvsNG4,1,1,3,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos1-3_PieceEmpty.png,train
9dQzTnvsNG4,1,1,4,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos1-4_PieceEmpty.png,train
9dQzTnvsNG4,1,1,5,WhiteQueen,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos1-5_PieceWhiteQueen.png,train
9dQzTnvsNG4,1,1,6,WhitePawn,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos1-6_PieceWhitePawn.png,train
9dQzTnvsNG4,1,1,7,WhitePawn,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos1-7_PieceWhitePawn.png,train
9dQzTnvsNG4,1,2,0,WhitePawn,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos2-0_PieceWhitePawn.png,train
9dQzTnvsNG4,1,2,1,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos2-1_PieceEmpty.png,train
9dQzTnvsNG4,1,2,2,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos2-2_PieceEmpty.png,train
9dQzTnvsNG4,1,2,3,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos2-3_PieceEmpty.png,train
9dQzTnvsNG4,1,2,4,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos2-4_PieceEmpty.png,train
9dQzTnvsNG4,1,2,5,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos2-5_PieceEmpty.png,train
9dQzTnvsNG4,1,2,6,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos2-6_PieceEmpty.png,train
9dQzTnvsNG4,1,2,7,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos2-7_PieceEmpty.png,train
9dQzTnvsNG4,1,3,0,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos3-0_PieceEmpty.png,train
9dQzTnvsNG4,1,3,1,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos3-1_PieceEmpty.png,train
9dQzTnvsNG4,1,3,2,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos3-2_PieceEmpty.png,train
9dQzTnvsNG4,1,3,3,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos3-3_PieceEmpty.png,train
9dQzTnvsNG4,1,3,4,BlackBishop,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos3-4_PieceBlackBishop.png,train
9dQzTnvsNG4,1,3,5,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos3-5_PieceEmpty.png,train
9dQzTnvsNG4,1,3,6,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos3-6_PieceEmpty.png,train
9dQzTnvsNG4,1,3,7,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos3-7_PieceEmpty.png,train
9dQzTnvsNG4,1,4,0,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos4-0_PieceEmpty.png,train
9dQzTnvsNG4,1,4,1,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos4-1_PieceEmpty.png,train
9dQzTnvsNG4,1,4,2,BlackPawn,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos4-2_PieceBlackPawn.png,train
9dQzTnvsNG4,1,4,3,WhiteBishop,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos4-3_PieceWhiteBishop.png,train
9dQzTnvsNG4,1,4,4,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos4-4_PieceEmpty.png,train
9dQzTnvsNG4,1,4,5,BlackPawn,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos4-5_PieceBlackPawn.png,train
9dQzTnvsNG4,1,4,6,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos4-6_PieceEmpty.png,train
9dQzTnvsNG4,1,4,7,BlackPawn,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos4-7_PieceBlackPawn.png,train
9dQzTnvsNG4,1,5,0,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos5-0_PieceEmpty.png,train
9dQzTnvsNG4,1,5,1,BlackPawn,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos5-1_PieceBlackPawn.png,train
9dQzTnvsNG4,1,5,2,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos5-2_PieceEmpty.png,train
9dQzTnvsNG4,1,5,3,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos5-3_PieceEmpty.png,train
9dQzTnvsNG4,1,5,4,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos5-4_PieceEmpty.png,train
9dQzTnvsNG4,1,5,5,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos5-5_PieceEmpty.png,train
9dQzTnvsNG4,1,5,6,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos5-6_PieceEmpty.png,train
9dQzTnvsNG4,1,5,7,BlackQueen,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos5-7_PieceBlackQueen.png,train
9dQzTnvsNG4,1,6,0,BlackPawn,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos6-0_PieceBlackPawn.png,train
9dQzTnvsNG4,1,6,1,BlackKing,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos6-1_PieceBlackKing.png,train
9dQzTnvsNG4,1,6,2,BlackRook,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos6-2_PieceBlackRook.png,train
9dQzTnvsNG4,1,6,3,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos6-3_PieceEmpty.png,train
9dQzTnvsNG4,1,6,4,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos6-4_PieceEmpty.png,train
9dQzTnvsNG4,1,6,5,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos6-5_PieceEmpty.png,train
9dQzTnvsNG4,1,6,6,BlackBishop,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos6-6_PieceBlackBishop.png,train
9dQzTnvsNG4,1,6,7,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos6-7_PieceEmpty.png,train
9dQzTnvsNG4,1,7,0,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos7-0_PieceEmpty.png,train
9dQzTnvsNG4,1,7,1,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos7-1_PieceEmpty.png,train
9dQzTnvsNG4,1,7,2,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos7-2_PieceEmpty.png,train
9dQzTnvsNG4,1,7,3,WhiteRook,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos7-3_PieceWhiteRook.png,train
9dQzTnvsNG4,1,7,4,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos7-4_PieceEmpty.png,train
9dQzTnvsNG4,1,7,5,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos7-5_PieceEmpty.png,train
9dQzTnvsNG4,1,7,6,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos7-6_PieceEmpty.png,train
9dQzTnvsNG4,1,7,7,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board1_Pos7-7_PieceEmpty.png,train
9dQzTnvsNG4,2,0,0,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board2_Pos0-0_PieceEmpty.png,train
9dQzTnvsNG4,2,0,1,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board2_Pos0-1_PieceEmpty.png,train
9dQzTnvsNG4,2,0,2,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board2_Pos0-2_PieceEmpty.png,train
9dQzTnvsNG4,2,0,3,Empty,9dQzTnvsNG4/9dQzTnvsNG4_Board2_Pos0-3_PieceEmpty.png,train
